id,xcoord,ycoord,area,perimeter,MeanCI,MeanGNDVI,MeanNDRE,MeanNDVI,MeanNLI,MeanRCI,MeanTCARI,Predicted_Yield
555,327650,9750438,4.176513672,7.981562287,2.87170898,0.61207492,0.105712498,0.53094001,-0.766167901,0.239582993,0.006201894,5.03117261444494
556,327658,9750437,2.698242188,6.212112817,2.563042039,0.664010084,0.153137534,0.523565584,-0.791140945,0.367636475,0.006532161,6.82635493570156
557,327688,9750437,1.923583984,5.234553654,2.507850867,0.647708625,0.120892472,0.50096858,-0.803691367,0.278699805,0.005377057,5.60578094920583
558,327691,9750437,1.172607422,4.026098441,2.066248067,0.639508053,0.131882744,0.457239562,-0.853675763,0.307765757,0.005941675,6.02179627917209
559,327656,9750437,4.674560547,8.340695638,3.318569634,0.670440187,0.149155215,0.567732943,-0.720589228,0.35541784,0.002014031,6.6756120102475
560,327636,9750437,2.862792969,6.5460805,2.281883989,0.636147412,0.131840612,0.499672239,-0.806041399,0.305710237,0.009222157,6.02020145441414
561,327633,9750437,2.478515625,6.379253816,1.796876941,0.62757293,0.139909317,0.442875265,-0.83416778,0.329941173,0.010569434,6.32562655881332
562,327694,9750437,2.620605469,6.188541458,2.652774814,0.654802759,0.131681286,0.503963293,-0.799302074,0.309373509,0.004469702,6.01417047916055
563,327697,9750436,1.827148438,5.30585016,1.640031234,0.580195499,0.095452447,0.412158287,-0.864674034,0.213180475,0.010714199,4.64279837746194
564,327664,9750436,3.686767578,7.535214109,2.527387925,0.683438137,0.185336094,0.51549538,-0.776611029,0.467616276,0.005996571,8.04516867960511
565,327677,9750436,2.829345703,6.576466093,2.614529235,0.653243639,0.13169325,0.533162545,-0.803294114,0.305060163,0.007458226,6.01462335306647
566,327700,9750436,1.745605469,5.210885061,1.730153587,0.63576884,0.146463258,0.429884801,-0.84963949,0.349551575,0.008967534,6.57371322379253
567,327703,9750436,3.149414063,7.054465669,2.370365097,0.65946904,0.144920834,0.497663386,-0.81171912,0.344202981,0.006664301,6.51532776897323
568,327638,9750436,4.969726563,8.808428551,3.26169218,0.654428857,0.140673736,0.559477555,-0.739591302,0.333509691,0.002040618,6.3545621504454
569,327668,9750436,3.311767578,7.411801472,2.034389775,0.615109036,0.141883935,0.482617182,-0.833009059,0.335270265,0.010851256,6.40037187529205
570,327641,9750436,3.673095703,7.646749463,2.644219606,0.674924929,0.167466629,0.531846442,-0.779921022,0.408903177,0.00626838,7.3687549040138
571,327708,9750435,2.417724609,6.378275066,2.190073695,0.6287482,0.121032072,0.473964354,-0.831041867,0.279184135,0.007460525,5.6110652351692
572,327674,9750435,2.547851563,6.093365829,2.533800636,0.642992473,0.121192265,0.52334061,-0.807335588,0.280718501,0.007107254,5.61712902901828
573,327684,9750435,1.387207031,4.525781274,2.236310618,0.598328574,0.102267758,0.493156957,-0.849246158,0.228632285,0.009026192,4.90077869446298
574,327706,9750435,3.391113281,7.057523757,2.897484117,0.65568691,0.130051163,0.536143261,-0.784255511,0.301654863,0.004071821,5.9524653495941
575,327670,9750435,5.043701172,8.553515379,3.595786044,0.695158887,0.174040592,0.584128212,-0.69326412,0.429008853,-0.001072096,7.61759946278641
576,327644,9750435,5.358398438,9.555187087,2.859740304,0.665284235,0.147358268,0.563689534,-0.775624645,0.349463635,0.006620319,6.6075920832487
577,327711,9750435,2.359375,6.109370345,2.225341644,0.646693575,0.127074646,0.480585392,-0.822803892,0.295246664,0.007278124,5.83979509885734
578,327647,9750435,5.397705078,11.2492138,2.475760303,0.643888341,0.113795377,0.533101334,-0.803280595,0.260217312,0.009207685,5.33713424799344
579,327677,9750434,3.292480469,7.689393136,2.609819467,0.650862164,0.140532757,0.527544667,-0.803759231,0.331200718,0.00667653,6.34922566512426
580,327716,9750434,1.595458984,4.776363481,2.026731774,0.635890275,0.115221462,0.451958735,-0.852350347,0.264246057,0.00644758,5.39111591667597
581,327650,9750435,5.401855469,8.920683629,3.366463767,0.693196139,0.17516034,0.58582476,-0.720928949,0.432722208,0.002013745,7.65998534128869
582,327714,9750434,2.211914063,5.501291713,2.415012693,0.648230395,0.122796878,0.47155108,-0.815091166,0.285055371,0.004136732,5.67786852724573
583,327633,9750434,3.122558594,6.806752566,2.171791879,0.642907904,0.141339516,0.48243649,-0.811138392,0.334120862,0.008757321,6.37976395494896
584,327630,9750434,3.577636719,7.366978117,2.715993373,0.679994228,0.173492169,0.527991096,-0.775984396,0.431706595,0.005490573,7.59683997882586
585,327653,9750434,6.952636719,11.19554352,3.397385119,0.683696988,0.161717075,0.587812247,-0.742282389,0.390503604,0.001826988,7.15111674142157
586,327636,9750433,5.0078125,9.765995603,2.96935019,0.668410917,0.150679556,0.545577628,-0.764673324,0.359347261,0.003796264,6.7333129683399
587,327694,9750433,2.543212891,6.088557342,2.846078821,0.684747868,0.164586253,0.553424512,-0.805634783,0.398389843,0.004544773,7.25972388348338
588,327656,9750433,5.245361328,9.099050734,3.043803614,0.675827879,0.155683995,0.576767858,-0.751612902,0.375769361,0.005469319,6.92274625460261
589,327639,9750433,5.535888672,9.029252221,3.091992563,0.662395792,0.142718017,0.553311407,-0.74927039,0.337649092,0.003364048,6.43194442403779
590,327659,9750433,5.231689453,9.589620549,2.864098101,0.675440701,0.164934047,0.560942752,-0.770569826,0.402800712,0.006545613,7.27288894761194
591,327662,9750433,6.213867188,10.53064564,3.336814632,0.700380304,0.185169745,0.583652161,-0.716688833,0.46367364,0.002456498,8.03887186237215
592,327645,9750432,5.778076172,9.493938503,3.089792767,0.69114872,0.169075454,0.564360369,-0.747380293,0.414701728,0.003182136,7.42965383929338
593,327671,9750432,1.604980469,4.62008229,2.620557842,0.685578251,0.18181933,0.527943254,-0.796637733,0.448524364,0.004577646,7.91204843145534
594,327642,9750432,4.779052734,8.687902991,3.08122955,0.651213971,0.131147424,0.546397199,-0.74576812,0.306803367,0.003356275,5.99396217348018
595,327665,9750433,6.564208984,11.58181985,3.352238557,0.697461113,0.156639759,0.58286781,-0.735208781,0.379913856,0.001352182,6.95892483833828
596,327700,9750432,3.319091797,6.99200799,2.738670975,0.655933181,0.138865524,0.510594844,-0.775044441,0.327864,0.00411583,6.28611580882356
597,327668,9750432,5.132080078,8.778837309,3.21299071,0.711564236,0.202143319,0.571521313,-0.720250785,0.516749372,0.002217869,8.68137342996909
598,327648,9750432,4.075927734,8.503680277,2.403577566,0.654784315,0.148916134,0.499841557,-0.802190577,0.355843471,0.006577801,6.66656206488639
599,327706,9750431,2.294189453,6.128486345,2.012448171,0.639199113,0.141775629,0.475664013,-0.843020193,0.333184456,0.008873882,6.39627216271648
600,327703,9750431,3.527587891,7.196149357,2.82001363,0.658904469,0.139900804,0.527931018,-0.776023669,0.330144417,0.004162384,6.32530431578749
601,327677,9750431,3.032226563,7.032350198,2.045636659,0.63208844,0.140420776,0.47128138,-0.82065397,0.332983898,0.009852378,6.34498684258512
602,327674,9750431,3.053955078,6.682484218,2.364111092,0.648364579,0.156721665,0.485501524,-0.788629769,0.377451508,0.006570246,6.96202523035917
603,327657,9750431,1.1328125,4.03020476,3.149313966,0.708133872,0.192177252,0.580125206,-0.794305338,0.482739272,0.002430651,8.30412738442346
604,327650,9750431,4.587646484,8.455529074,2.544321853,0.672606946,0.161562238,0.519784878,-0.782820606,0.391645201,0.006739251,7.14525568851533
605,327630,9750431,5.072753906,8.667845373,3.113849499,0.651564915,0.12813856,0.542312968,-0.744698723,0.298221627,0.002069598,5.88006749009258
606,327709,9750431,2.296142578,5.791712839,2.113186937,0.638285661,0.130322388,0.473415488,-0.816425802,0.302906915,0.00882487,5.96273204343662
607,327712,9750431,3.195800781,6.894514739,2.384309021,0.672053329,0.152296289,0.490881369,-0.81274299,0.365378783,0.005241574,6.79451124554927
608,327654,9750431,5.221679688,8.902471694,3.016695141,0.7085778,0.197385618,0.554899184,-0.726203925,0.503428596,0.003543384,8.50127992988139
609,327715,9750430,1.743408203,4.933785131,1.824547327,0.630523636,0.124318069,0.425778678,-0.845963148,0.288839569,0.00751826,5.73545024822649
610,327633,9750431,4.441894531,8.649209702,2.227866792,0.642219118,0.137446347,0.490091724,-0.812846108,0.321589957,0.00858312,6.2323956290195
611,327636,9750430,4.674316406,8.581716513,3.394324956,0.680732373,0.15820167,0.565533497,-0.724501281,0.381778639,9.41e-05,7.01804793556854
612,327718,9750430,2.42578125,6.225410709,1.833853747,0.632358459,0.124606837,0.437099175,-0.851671637,0.288546779,0.008490868,5.74638099814821
613,327656,9750430,4.53515625,8.487610243,3.051111899,0.703774987,0.184631042,0.574111877,-0.738898573,0.459716514,0.004101205,8.01848031007037
614,327686,9750430,2.157958984,5.753969023,2.897626735,0.670111672,0.128322375,0.563467558,-0.795129451,0.297841942,0.005084783,5.88702544871979
615,327639,9750430,5.094970703,8.768374662,3.092626809,0.666351471,0.145126433,0.552190076,-0.73198244,0.342672116,0.0027686,6.52311031847025
616,327659,9750430,6.204589844,10.16313396,3.25717721,0.706609666,0.188504743,0.575783643,-0.724027396,0.473627688,0.002282092,8.16511171279685
617,327663,9750430,6.841552734,12.13824597,2.426315962,0.675789886,0.1711805,0.516250827,-0.799704379,0.419758395,0.007346146,7.50933625354884
618,327642,9750429,4.8359375,8.56997303,2.925439392,0.659630162,0.145099399,0.535572722,-0.750956516,0.344522402,0.003945019,6.52208699908104
619,327666,9750429,6.826904297,10.50742526,3.162329074,0.711614109,0.200073631,0.564213915,-0.721510784,0.512436171,0.002564663,8.60302942390197
620,327691,9750429,1.844482422,5.238444531,2.240138559,0.668758604,0.166281357,0.492198371,-0.82382154,0.406471881,0.007004339,7.32388874217724
621,327697,9750429,2.108154297,5.78711052,1.845652622,0.595167016,0.103478671,0.466353389,-0.85533393,0.232911812,0.01256186,4.94661544638827
622,327645,9750429,5.488769531,9.156737274,3.279767649,0.671034345,0.147057867,0.562622487,-0.723700196,0.350690853,0.001762984,6.59622098878105
623,327668,9750429,6.721435547,10.85809537,3.323093428,0.710270457,0.193102194,0.576672852,-0.709929584,0.48705651,0.001539509,8.33913926141155
624,327672,9750428,3.558837891,8.610879452,2.219381869,0.651724712,0.161700965,0.499140758,-0.82399784,0.393758022,0.008824601,7.15050692876491
625,327700,9750428,1.555908203,4.608558458,1.596461638,0.610329308,0.129242745,0.40801539,-0.851170867,0.2991313,0.00997261,5.92186426155727
626,327648,9750429,6.116943359,9.682814213,3.429942619,0.682325364,0.154945047,0.568714588,-0.704420227,0.372899942,5.05e-05,6.89477481804053
627,327694,9750428,4.782958984,8.595696635,3.298880416,0.672400464,0.151337065,0.567073666,-0.755448126,0.361384298,0.002012302,6.75820169025604
628,327657,9750428,2.516845703,5.882300871,3.013091706,0.657124816,0.13098251,0.521629041,-0.755720859,0.305716607,8.32e-05,5.98771967537585
629,327654,9750428,3.337402344,7.319666909,2.880179516,0.659249763,0.14360862,0.540513464,-0.766812042,0.338861513,0.004288997,6.46565646509682
630,327651,9750428,5.373779297,9.235858997,3.078946132,0.670563529,0.155339787,0.544563001,-0.734452103,0.371580625,0.002197483,6.90971693151606
631,327680,9750427,3.599365234,7.819679931,2.408972215,0.686079478,0.176829413,0.519030535,-0.810850566,0.434967659,0.006464669,7.72316484720381
632,327674,9750428,6.058105469,10.35849449,3.207536681,0.673345503,0.149868187,0.567912781,-0.740977567,0.357213329,0.002670287,6.70260017594865
633,327703,9750427,4.351806641,8.115086957,3.045552297,0.69596443,0.183297153,0.544231879,-0.736635406,0.459132422,0.002934634,7.96798854130674
634,327678,9750428,6.62890625,10.63015819,3.185202831,0.690059686,0.174395721,0.556791326,-0.741103357,0.433698114,0.001307102,7.63104217904635
635,327631,9750427,4.224365234,8.056840903,3.128920474,0.644796235,0.123834651,0.546692242,-0.752004257,0.287054401,0.003125968,5.71715140186658
636,327706,9750427,4.532226563,8.526812481,2.362831827,0.68155462,0.173748449,0.504986226,-0.793118134,0.426433466,0.007276553,7.60654095881651
637,327660,9750427,5.374023438,9.697289758,3.089645923,0.693583119,0.179375375,0.55211636,-0.715956044,0.445608163,0.002967117,7.81953727743225
638,327709,9750427,3.455322266,7.157430311,2.601694702,0.670668295,0.15225406,0.511720409,-0.784812538,0.363512657,0.004992867,6.79291274904534
639,327717,9750426,1.907226563,5.116004694,2.039887635,0.634671831,0.109108574,0.474181669,-0.838538026,0.246569105,0.009892651,5.15972445353777
640,327637,9750427,4.885986328,8.45992442,3.26967925,0.696694481,0.170626998,0.578402415,-0.729598718,0.416300001,0.001720709,7.48838451394066
641,327712,9750426,3.046142578,7.066145842,2.305825373,0.653845657,0.132920407,0.489107825,-0.82265875,0.310903811,0.006904899,6.06107498995729
642,327666,9750426,4.430419922,8.388788493,3.251057071,0.712163091,0.19926548,0.569919317,-0.727973882,0.506038586,0.001131961,8.57243844262985
643,327686,9750426,4.458984375,8.564129657,3.140055532,0.684849092,0.151259747,0.565571701,-0.756970066,0.362520148,0.002632834,6.75527496803458
644,327663,9750427,6.141845703,9.578041382,3.549844969,0.706350551,0.187797469,0.577708883,-0.679969351,0.469967423,-0.00102541,8.13833923378209
645,327683,9750427,4.746337891,9.063581467,2.919419072,0.685840053,0.16162931,0.544475874,-0.764747882,0.392662866,0.003386448,7.14779456837303
646,327640,9750426,5.063720703,8.908813608,3.277093392,0.679063757,0.155252765,0.565416533,-0.728798961,0.372382299,0.001615834,6.90642288328465
647,327692,9750426,2.560546875,6.362668931,2.448721046,0.668576419,0.151255655,0.504602727,-0.818532275,0.362998406,0.005515407,6.7551200733486
648,327643,9750426,4.747558594,8.303245218,3.576263663,0.674056874,0.146306587,0.57389488,-0.698794792,0.347383663,-0.001972387,6.56778274839018
649,327689,9750426,2.530273438,6.740842605,1.820169051,0.63613595,0.131820691,0.450272705,-0.848742238,0.307335569,0.00989214,6.01944738377892
650,327671,9750426,4.580566406,8.434618151,2.88867458,0.685358932,0.159508461,0.545180067,-0.762968359,0.388616184,0.003121745,7.06751396234767
651,327694,9750425,3.017578125,7.387466984,2.136922887,0.667544627,0.155901397,0.482151364,-0.821759115,0.375112528,0.007768726,6.93097558366428
652,327675,9750425,4.439453125,8.580646822,2.357410726,0.657810305,0.155507091,0.507252294,-0.791474648,0.372453855,0.008139938,6.91604989841303
653,327649,9750425,2.686279297,6.201337463,2.60898538,0.662963225,0.147129969,0.520640996,-0.786300314,0.348789969,0.00553596,6.59895026948686
654,327668,9750426,6.479980469,9.93090804,3.513329688,0.706321476,0.177975533,0.587131909,-0.700016571,0.438530141,-0.000669726,7.76654898637534
655,327678,9750425,1.487304688,4.537132102,2.472668051,0.665678076,0.15672715,0.509371942,-0.829711676,0.376697637,0.005026304,6.96223285434563
656,327698,9750425,3.750488281,7.423530178,2.769642818,0.674861157,0.155865335,0.541996942,-0.781731678,0.376082422,0.005411118,6.92961052692781
657,327645,9750425,5.150878906,8.933086163,3.447449862,0.689389939,0.163285908,0.57599427,-0.724875925,0.395344958,0.000210467,7.21050185747302
658,327701,9750425,4.969482422,9.591471675,2.663402076,0.701705345,0.189848959,0.538473066,-0.786095242,0.475560286,0.005638867,8.2159943900214
659,327651,9750425,5.53515625,9.775111962,3.377462055,0.658109312,0.134902455,0.571964298,-0.730108687,0.315748558,0.001871392,6.13610155460728
660,327707,9750424,1.177001953,4.234985695,2.043183769,0.683965656,0.184449027,0.494640077,-0.839817565,0.456172832,0.008482472,8.01159048693552
661,327681,9750424,3.593505859,7.746861464,2.187557246,0.658151874,0.146173382,0.481574262,-0.806687422,0.34895506,0.008226197,6.56274053268996
662,327704,9750424,3.444091797,7.233436496,2.277101561,0.684094428,0.182670985,0.488476583,-0.781313272,0.457244832,0.006872,7.94428617187182
663,327683,9750424,2.598144531,5.933333659,2.212212833,0.652614376,0.131600729,0.493676989,-0.816999668,0.306791322,0.008504793,6.01112115090588
664,327655,9750424,3.674316406,7.106548873,2.669768326,0.673780642,0.159548911,0.5228424,-0.759209184,0.384612325,0.005550284,7.0690451182733
665,327716,9750423,1.072753906,3.916776499,2.091988348,0.669938427,0.159191627,0.488463164,-0.836816193,0.383382556,0.008310753,7.05552082868778
666,327657,9750424,4.556640625,8.372840173,2.682203002,0.674629196,0.16932555,0.528905421,-0.765038279,0.412312274,0.005773805,7.4391207360147
667,327637,9750424,6.682617188,10.13587832,3.230927942,0.685281025,0.164203796,0.556494049,-0.689898003,0.400799214,0.001540218,7.24524671903714
668,327710,9750424,3.23046875,6.919533977,2.047200965,0.67302578,0.167951956,0.472776141,-0.816308898,0.411930884,0.008349679,7.38712601184867
669,327660,9750424,6.352783203,9.858883892,3.38621159,0.698756519,0.179964469,0.572585633,-0.707533348,0.446675506,0.001116402,7.84183628284278
670,327686,9750423,2.927246094,6.854758734,1.88054881,0.642323852,0.138286855,0.448556848,-0.839528921,0.326357164,0.008711846,6.26421142147298
671,327713,9750423,1.666259766,4.824647783,1.613438645,0.634144476,0.138779751,0.413042487,-0.848542232,0.324891699,0.009794972,6.28286903905324
672,327640,9750424,5.816162109,9.250412712,3.408512375,0.691984639,0.165463235,0.581288661,-0.715814948,0.402256215,0.001020657,7.29292032813047
673,327643,9750423,5.235595703,9.103319852,2.863264441,0.677682518,0.160079159,0.54163332,-0.756587718,0.385672628,0.004022167,7.08911662302623
674,327689,9750423,3.707763672,7.798561275,2.137727659,0.65086283,0.131073271,0.476208548,-0.825496767,0.305612659,0.00779943,5.99115525616612
